Date,League,Account,Action,Stash,Item
"29/12/2023 20:02:58","Affliction","ErZil","added","F","7× Baran's Crest"
"29/12/2023 20:02:58","Affliction","ErZil","added","F","2× Drox's Crest"
"29/12/2023 20:02:54","Affliction","ErZil","added","F","2× Al-Hezmin's Crest"
"29/12/2023 20:02:51","Affliction","ErZil","added","F","3× Veritania's Crest"
"29/12/2023 20:02:47","Affliction","ErZil","removed","F","8× Baran's Crest"
"29/12/2023 20:02:47","Affliction","ErZil","removed","F","3× Drox's Crest"
"29/12/2023 20:02:46","Affliction","ErZil","removed","F","3× Al-Hezmin's Crest"
"29/12/2023 20:02:46","Affliction","ErZil","removed","F","4× Veritania's Crest"
"29/12/2023 20:02:32","Affliction","ErZil","added","U","Bound Fate Cloth Belt"
"29/12/2023 20:02:06","Affliction","Tio1122","modified","$","805× Cartographer's Chisel"
"29/12/2023 20:02:06","Affliction","Tio1122","added","G","level 1 5% Fireball"
"29/12/2023 20:02:05","Affliction","Tio1122","modified","$","2438× Orb of Chance"
"29/12/2023 20:02:05","Affliction","Tio1122","modified","$","228× Instilling Orb"
"29/12/2023 20:02:04","Affliction","Tio1122","added","F","Timeless Karui Splinter"
"29/12/2023 20:02:04","Affliction","Tio1122","removed","F","97× Timeless Karui Splinter"
"29/12/2023 20:02:04","Affliction","Tio1122","modified","F","11× Timeless Karui Emblem"
"29/12/2023 20:02:04","Affliction","Tio1122","modified","$","1058× Orb of Alchemy"
"29/12/2023 20:02:03","Affliction","Tio1122","modified","D","13× The Union"
"29/12/2023 20:02:03","Affliction","Tio1122","modified","$","2492× Jeweller's Orb"
"29/12/2023 20:02:02","Affliction","Tio1122","added","F","11× Timeless Eternal Empire Splinter"
"29/12/2023 20:02:02","Affliction","Tio1122","removed","F","97× Timeless Eternal Empire Splinter"
"29/12/2023 20:02:02","Affliction","Tio1122","modified","F","3× Timeless Eternal Emblem"
"29/12/2023 20:02:02","Affliction","Tio1122","modified","$","65× Vaal Orb"
"29/12/2023 20:02:02","Affliction","Tio1122","modified","$","2119× Chromatic Orb"
"29/12/2023 20:02:02","Affliction","Tio1122","modified","$","58× Chaos Orb"
"29/12/2023 20:02:00","Affliction","Tio1122","modified","D","11× The One With All"
"29/12/2023 20:01:59","Affliction","Tio1122","modified","D","18× Loyalty"
"29/12/2023 20:01:59","Affliction","Tio1122","modified","D","3× The Drunken Aristocrat"
"29/12/2023 20:01:59","Affliction","Tio1122","modified","D","4× The Cartographer"
"29/12/2023 20:01:59","Affliction","Tio1122","modified","D","25× The Metalsmith's Gift"
"29/12/2023 20:01:52","Affliction","DrScramble","modified","$","66× Orb of Regret"
"29/12/2023 20:01:52","Affliction","DrScramble","added","G","level 1 8% Battlemage's Cry"
"29/12/2023 20:01:50","Affliction","DrScramble","modified","$","3168× Orb of Alteration"
"29/12/2023 20:01:49","Affliction","DrScramble","modified","D","12× The Union"
"29/12/2023 20:01:49","Affliction","DrScramble","modified","$","87× Orb of Scouring"
"29/12/2023 20:01:49","Affliction","Tio1122","added","4","Large Cluster Jewel"
"29/12/2023 20:01:49","Affliction","DrScramble","modified","$","34× Tainted Blacksmith's Whetstone"
"29/12/2023 20:01:49","Affliction","DrScramble","modified","$","4719× Orb of Transmutation"
"29/12/2023 20:01:48","Affliction","DrScramble","modified","F","80× Timeless Vaal Splinter"
"29/12/2023 20:01:48","Affliction","DrScramble","modified","$","16× Tainted Jeweller's Orb"
"29/12/2023 20:01:47","Affliction","DrScramble","modified","$","28× Tainted Armourer's Scrap"
"29/12/2023 20:01:47","Affliction","DrScramble","modified","$","83× Gemcutter's Prism"
"29/12/2023 20:01:46","Affliction","DrScramble","modified","$","62× Vaal Orb"
"29/12/2023 20:01:46","Affliction","DrScramble","modified","$","3148× Orb of Alteration"
"29/12/2023 20:01:45","Affliction","DrScramble","modified","$","130× Lesser Eldritch Ichor"
"29/12/2023 20:01:45","Affliction","DrScramble","modified","F","72× Timeless Templar Splinter"
"29/12/2023 20:01:44","Affliction","DrScramble","modified","$","132× Blessed Orb"
"29/12/2023 20:01:44","Affliction","DrScramble","modified","$","253× Orb of Horizons"
"29/12/2023 20:01:44","Affliction","DrScramble","modified","E","49× Screaming Essence of Hatred"
"29/12/2023 20:01:43","Affliction","DrScramble","modified","F","97× Timeless Eternal Empire Splinter"
"29/12/2023 20:01:43","Affliction","DrScramble","modified","$","227× Instilling Orb"
"29/12/2023 20:01:42","Affliction","DrScramble","modified","$","3128× Orb of Alteration"
"29/12/2023 20:01:41","Affliction","DrScramble","modified","$","3326× Rogue's Marker"
"29/12/2023 20:01:40","Affliction","Tio1122","modified","$","252× Orb of Horizons"
"29/12/2023 20:01:40","Affliction","DrScramble","modified","$","2108× Chromatic Orb"
"29/12/2023 20:01:40","Affliction","Tio1122","added","G","level 1 9% Melee Physical Damage Support"
"29/12/2023 20:01:39","Affliction","Tio1122","modified","$","3182× Rogue's Marker"
"29/12/2023 20:01:39","Affliction","DrScramble","modified","$","965× Orb of Fusing"
"29/12/2023 20:01:39","Affliction","Tio1122","modified","F","64× Rusted Divination Scarab"
"29/12/2023 20:01:39","Affliction","Tio1122","modified","F","15× Polished Abyss Scarab"
"29/12/2023 20:01:39","Affliction","Tio1122","modified","$","3× Orb of Unmaking"
"29/12/2023 20:01:38","Affliction","DrScramble","modified","F","97× Timeless Karui Splinter"
"29/12/2023 20:01:38","Affliction","Tio1122","modified","$","192× Lesser Eldritch Ember"
"29/12/2023 20:01:38","Affliction","DrScramble","modified","$","3108× Orb of Alteration"
"29/12/2023 20:01:37","Affliction","Tio1122","modified","$","65× Orb of Regret"
"29/12/2023 20:01:37","Affliction","DrScramble","modified","$","2472× Jeweller's Orb"
"29/12/2023 20:01:37","Affliction","DrScramble","modified","$","800× Cartographer's Chisel"
"29/12/2023 20:01:37","Affliction","Tio1122","added","G","level 1 12% Spellslinger"
"29/12/2023 20:01:37","Affliction","DrScramble","modified","D","2× Lysah's Respite"
"29/12/2023 20:01:36","Affliction","Tio1122","modified","D","272× Simulacrum Splinter"
"29/12/2023 20:01:35","Affliction","Tio1122","modified","$","948× Orb of Fusing"
"29/12/2023 20:01:35","Affliction","DrScramble","modified","D","17× The Opulent"
"29/12/2023 20:01:35","Affliction","DrScramble","modified","D","4× The Hermit"
"29/12/2023 20:01:34","Affliction","DrScramble","modified","D","13× Lucky Connections"
"29/12/2023 20:01:34","Affliction","DrScramble","modified","D","33× Her Mask"
"29/12/2023 20:01:33","Affliction","DrScramble","modified","D","15× Prosperity"
"29/12/2023 20:01:32","Affliction","Tio1122","modified","F","56× Rusted Elder Scarab"
"29/12/2023 20:01:31","Affliction","Tio1122","added","G","level 1 8% Brand Recall"
"29/12/2023 20:01:31","Affliction","Tio1122","added","M","Acid Caverns Map (T4)"
"29/12/2023 20:01:31","Affliction","Tio1122","modified","$","2459× Jeweller's Orb"
"29/12/2023 20:01:31","Affliction","Tio1122","modified","F","60× Timeless Templar Splinter"
"29/12/2023 20:01:29","Affliction","Tio1122","added","G","level 1 17% Fireball"
"29/12/2023 20:01:29","Affliction","Tio1122","modified","$","3093× Orb of Alteration"
"29/12/2023 20:01:28","Affliction","Tio1122","modified","$","129× Lesser Eldritch Ichor"
"29/12/2023 20:01:28","Affliction","Tio1122","modified","$","39× Glassblower's Bauble"
"29/12/2023 20:01:28","Affliction","Tio1122","modified","F","77× Timeless Vaal Splinter"
"29/12/2023 20:01:28","Affliction","Tio1122","modified","$","12× Chaos Shard"
"29/12/2023 20:01:22","Affliction","DrScramble","modified","$","55× Chaos Orb"
"29/12/2023 19:56:27","Affliction","ErZil","modified","$","25× Divine Orb"
"29/12/2023 19:51:44","Affliction","ThrarThylnenfallën","modified","$","24× Awakened Sextant"
"29/12/2023 19:51:40","Affliction","ErZil","modified","$","3677× Orb of Augmentation"
"29/12/2023 19:51:37","Affliction","ThrarThylnenfallën","modified","$","17× Awakened Sextant"
"29/12/2023 19:51:15","Affliction","ThrarThylnenfallën","modified","$","27× Awakened Sextant"
"29/12/2023 19:50:57","Affliction","ThrarThylnenfallën","modified","$","37× Awakened Sextant"
"29/12/2023 19:50:42","Affliction","ThrarThylnenfallën","modified","$","47× Awakened Sextant"
"29/12/2023 19:50:04","Affliction","ThrarThylnenfallën","modified","$","57× Awakened Sextant"
"29/12/2023 19:49:49","Affliction","DrScramble","modified","$","86× Orb of Scouring"
"29/12/2023 19:49:49","Affliction","DrScramble","modified","$","938× Orb of Fusing"
"29/12/2023 19:49:48","Affliction","DrScramble","modified","E","44× Screaming Essence of Contempt"
"29/12/2023 19:49:48","Affliction","DrScramble","modified","$","52× Chaos Orb"
"29/12/2023 19:49:47","Affliction","DrScramble","modified","$","59× Vaal Orb"
"29/12/2023 19:49:47","Affliction","DrScramble","modified","$","6× Harbinger's Shard"
"29/12/2023 19:49:46","Affliction","DrScramble","modified","$","226× Instilling Orb"
"29/12/2023 19:49:46","Affliction","DrScramble","modified","D","3× The Valkyrie"
"29/12/2023 19:49:46","Affliction","DrScramble","modified","$","2090× Chromatic Orb"
"29/12/2023 19:49:45","Affliction","DrScramble","modified","D","10× The One With All"
"29/12/2023 19:49:45","Affliction","DrScramble","modified","F","63× Rusted Divination Scarab"
"29/12/2023 19:49:45","Affliction","DrScramble","modified","$","3089× Orb of Alteration"
"29/12/2023 19:43:02","Affliction","Tio1122","removed","4","4× Fossilised Incubator"
"29/12/2023 19:42:51","Affliction","DrScramble","modified","$","12× Alteration Shard"
"29/12/2023 19:42:51","Affliction","DrScramble","added","$","5× Alchemy Shard"
"29/12/2023 19:42:51","Affliction","DrScramble","removed","$","6× Alchemy Shard"
"29/12/2023 19:42:51","Affliction","DrScramble","modified","$","1046× Orb of Alchemy"
"29/12/2023 19:42:39","Affliction","DrScramble","added","F","The Sorrow of the Divine Sulphur Flask"
"29/12/2023 19:42:34","Affliction","DrScramble","added","U","Profane Proxy Unset Ring"
"29/12/2023 19:42:31","Affliction","DrScramble","removed","4","Unset Ring"
"29/12/2023 19:42:28","Affliction","DrScramble","added","4","Unset Ring"
"29/12/2023 19:42:26","Affliction","Tio1122","modified","$","3069× Orb of Alteration"
"29/12/2023 19:42:24","Affliction","DrScramble","added","4","Doedre's Damning Paua Ring"
"29/12/2023 19:42:24","Affliction","Tio1122","modified","F","37× Rusted Blight Scarab"
"29/12/2023 19:42:14","Affliction","Tio1122","modified","F","62× Rusted Divination Scarab"
"29/12/2023 19:42:07","Affliction","DrScramble","modified","D","4× Ambitious Obsession"
"29/12/2023 19:42:06","Affliction","DrScramble","modified","$","3049× Orb of Alteration"
"29/12/2023 19:42:06","Affliction","DrScramble","modified","$","3029× Orb of Alteration"
"29/12/2023 19:42:06","Affliction","DrScramble","modified","$","17× Ancient Shard"
"29/12/2023 19:42:05","Affliction","DrScramble","modified","$","3009× Orb of Alteration"
"29/12/2023 19:42:04","Affliction","DrScramble","modified","$","2989× Orb of Alteration"
"29/12/2023 19:42:04","Affliction","DrScramble","modified","D","9× The One With All"
"29/12/2023 19:42:03","Affliction","DrScramble","modified","$","58× Vaal Orb"
"29/12/2023 19:41:48","Affliction","DrScramble","modified","$","797× Cartographer's Chisel"
"29/12/2023 19:41:48","Affliction","Tio1122","modified","$","2969× Orb of Alteration"
"29/12/2023 19:41:48","Affliction","DrScramble","modified","$","2444× Jeweller's Orb"
"29/12/2023 19:41:48","Affliction","Tio1122","modified","$","82× Gemcutter's Prism"
"29/12/2023 19:41:47","Affliction","DrScramble","modified","$","2957× Orb of Alteration"
"29/12/2023 19:41:47","Affliction","Tio1122","modified","$","796× Cartographer's Chisel"
"29/12/2023 19:41:47","Affliction","DrScramble","modified","$","2080× Chromatic Orb"
"29/12/2023 19:41:47","Affliction","Tio1122","modified","$","935× Orb of Fusing"
"29/12/2023 19:41:46","Affliction","DrScramble","modified","$","2937× Orb of Alteration"
"29/12/2023 19:41:46","Affliction","DrScramble","modified","$","81× Gemcutter's Prism"
"29/12/2023 19:41:46","Affliction","DrScramble","modified","$","51× Chaos Orb"
"29/12/2023 19:41:46","Affliction","DrScramble","modified","$","3672× Orb of Augmentation"
"29/12/2023 19:41:46","Affliction","Tio1122","modified","B","304× Clear Oil"
"29/12/2023 19:41:46","Affliction","Tio1122","modified","B","242× Sepia Oil"
"29/12/2023 19:41:45","Affliction","DrScramble","modified","$","2427× Orb of Chance"
"29/12/2023 19:41:45","Affliction","Tio1122","modified","D","11× The Union"
"29/12/2023 19:41:45","Affliction","DrScramble","modified","F","23× Rusted Ambush Scarab"
"29/12/2023 19:41:44","Affliction","DrScramble","modified","$","1045× Orb of Alchemy"
"29/12/2023 19:41:44","Affliction","DrScramble","added","$","Regal Shard"
"29/12/2023 19:41:44","Affliction","DrScramble","removed","$","18× Regal Shard"
"29/12/2023 19:41:44","Affliction","DrScramble","modified","$","203× Regal Orb"
"29/12/2023 19:41:44","Affliction","Tio1122","modified","$","2917× Orb of Alteration"
"29/12/2023 19:41:43","Affliction","Tio1122","modified","$","28× Ancient Orb"
"29/12/2023 19:41:43","Affliction","Tio1122","added","G","level 1 6% Cast when Damage Taken Support"
"29/12/2023 19:41:42","Affliction","DrScramble","modified","$","928× Orb of Fusing"
"29/12/2023 19:41:42","Affliction","DrScramble","modified","F","89× Timeless Karui Splinter"
"29/12/2023 19:41:42","Affliction","DrScramble","added","$","5× Alteration Shard"
"29/12/2023 19:41:42","Affliction","DrScramble","removed","$","19× Alteration Shard"
"29/12/2023 19:41:42","Affliction","DrScramble","modified","$","2897× Orb of Alteration"
"29/12/2023 19:41:42","Affliction","DrScramble","added","$","6× Alchemy Shard"
"29/12/2023 19:41:42","Affliction","DrScramble","removed","$","11× Alchemy Shard"
"29/12/2023 19:41:42","Affliction","DrScramble","modified","$","1025× Orb of Alchemy"
"29/12/2023 19:41:41","Affliction","Tio1122","modified","$","2438× Jeweller's Orb"
"29/12/2023 19:41:41","Affliction","Tio1122","modified","$","120× Enkindling Orb"
"29/12/2023 19:41:41","Affliction","DrScramble","modified","$","3110× Rogue's Marker"
"29/12/2023 19:41:41","Affliction","Tio1122","modified","$","57× Vaal Orb"
"29/12/2023 19:41:40","Affliction","Tio1122","modified","F","75× Timeless Karui Splinter"
"29/12/2023 19:41:40","Affliction","Tio1122","added","$","11× Alchemy Shard"
"29/12/2023 19:41:40","Affliction","Tio1122","removed","$","17× Alchemy Shard"
"29/12/2023 19:41:40","Affliction","Tio1122","modified","$","1024× Orb of Alchemy"
"29/12/2023 19:41:40","Affliction","Tio1122","modified","$","19× Alteration Shard"
"29/12/2023 19:41:40","Affliction","Tio1122","modified","$","2961× Rogue's Marker"
"29/12/2023 19:41:39","Affliction","Tio1122","modified","$","2896× Orb of Alteration"
"29/12/2023 19:41:39","Affliction","Tio1122","modified","$","2876× Orb of Alteration"
"29/12/2023 19:41:39","Affliction","Tio1122","modified","$","4714× Orb of Transmutation"
"29/12/2023 19:41:37","Affliction","Tio1122","modified","F","10× Timeless Karui Emblem"
"29/12/2023 19:41:37","Affliction","Tio1122","modified","$","2856× Orb of Alteration"
"29/12/2023 19:41:36","Affliction","Tio1122","modified","$","6× Engineer's Orb"
"29/12/2023 19:41:36","Affliction","Tio1122","modified","$","49× Chaos Orb"
"29/12/2023 19:41:35","Affliction","Tio1122","modified","D","5× The Patient"
"29/12/2023 19:41:24","Affliction","Tio1122","added","4","Soulbound Paua Ring"
"29/12/2023 19:41:08","Affliction","Tio1122","added","4","Ruby Ring"
"29/12/2023 19:29:35","Affliction","ThrarThylnenfallën","modified","$","67× Awakened Sextant"
"29/12/2023 19:29:34","Affliction","ThrarThylnenfallën","modified","$","77× Awakened Sextant"
"29/12/2023 19:29:33","Affliction","ThrarThylnenfallën","modified","$","87× Awakened Sextant"
"29/12/2023 19:29:32","Affliction","ThrarThylnenfallën","modified","$","97× Awakened Sextant"
"29/12/2023 19:29:31","Affliction","ThrarThylnenfallën","modified","$","107× Awakened Sextant"
"29/12/2023 19:29:30","Affliction","ThrarThylnenfallën","modified","$","117× Awakened Sextant"
"29/12/2023 19:27:34","Affliction","Tio1122","modified","$","84× Orb of Scouring"
"29/12/2023 19:27:34","Affliction","Tio1122","modified","$","1023× Orb of Alchemy"
"29/12/2023 19:27:31","Affliction","Tio1122","modified","$","1003× Orb of Alchemy"
"29/12/2023 19:27:29","Affliction","DrScramble","added","G","level 1 13% Boneshatter"
"29/12/2023 19:27:28","Affliction","DrScramble","modified","$","249× Orb of Horizons"
"29/12/2023 19:27:27","Affliction","DrScramble","modified","$","4709× Orb of Transmutation"
"29/12/2023 19:27:27","Affliction","DrScramble","modified","$","2424× Orb of Chance"
"29/12/2023 19:27:27","Affliction","DrScramble","modified","$","786× Cartographer's Chisel"
"29/12/2023 19:27:27","Affliction","DrScramble","modified","F","52× Sacrifice at Dawn"
"29/12/2023 19:27:26","Affliction","DrScramble","modified","$","47× Chaos Orb"
"29/12/2023 19:27:26","Affliction","DrScramble","modified","$","3642× Orb of Augmentation"
"29/12/2023 19:27:26","Affliction","DrScramble","modified","F","14× Polished Abyss Scarab"
"29/12/2023 19:27:24","Affliction","DrScramble","modified","$","2813× Rogue's Marker"
"29/12/2023 19:27:24","Affliction","DrScramble","modified","D","2× Aetheric Fossil"
"29/12/2023 19:27:24","Affliction","DrScramble","modified","F","51× Sacrifice at Noon"
"29/12/2023 19:27:23","Affliction","DrScramble","modified","$","225× Instilling Orb"
"29/12/2023 19:27:23","Affliction","DrScramble","modified","$","1612× Blacksmith's Whetstone"
"29/12/2023 19:27:23","Affliction","DrScramble","modified","F","66× Timeless Vaal Splinter"
"29/12/2023 19:27:22","Affliction","DrScramble","modified","F","58× Timeless Templar Splinter"
"29/12/2023 19:27:22","Affliction","DrScramble","modified","$","2836× Orb of Alteration"
"29/12/2023 19:27:19","Affliction","DrScramble","modified","$","1023× Orb of Alchemy"
"29/12/2023 19:27:19","Affliction","DrScramble","modified","$","2069× Chromatic Orb"
"29/12/2023 19:27:18","Affliction","DrScramble","modified","$","38× Glassblower's Bauble"
"29/12/2023 19:27:18","Affliction","DrScramble","modified","$","925× Orb of Fusing"
"29/12/2023 19:27:17","Affliction","DrScramble","modified","$","2420× Jeweller's Orb"
"29/12/2023 19:27:17","Affliction","DrScramble","modified","$","114× Orb of Scouring"
"29/12/2023 19:27:17","Affliction","DrScramble","modified","$","2824× Orb of Alteration"
"29/12/2023 19:27:13","Affliction","Tio1122","added","M","Cemetery Map (T4)"
"29/12/2023 19:27:13","Affliction","Tio1122","added","M","Cemetery Map (T4)"
"29/12/2023 19:27:12","Affliction","Tio1122","added","M","Cemetery Map (T4)"
"29/12/2023 19:27:05","Affliction","Tio1122","removed","M","Cemetery Map (T4)"
"29/12/2023 19:27:04","Affliction","Tio1122","removed","M","Cemetery Map (T4)"
"29/12/2023 19:27:04","Affliction","Tio1122","removed","M","Cemetery Map (T4)"
"29/12/2023 19:27:04","Affliction","Tio1122","removed","M","Cemetery Map (T4)"
"29/12/2023 19:27:03","Affliction","Tio1122","removed","M","Cemetery Map (T4)"
"29/12/2023 19:27:03","Affliction","Tio1122","removed","M","Cemetery Map (T4)"
"29/12/2023 19:27:02","Affliction","Tio1122","removed","M","Cemetery Map (T4)"
"29/12/2023 19:26:53","Affliction","Tio1122","modified","F","26× Rusted Reliquary Scarab"
"29/12/2023 19:26:22","Affliction","Tio1122","modified","F","28× Rusted Blight Scarab"
"29/12/2023 19:25:46","Affliction","Tio1122","modified","D","24× The Metalsmith's Gift"
"29/12/2023 19:25:46","Affliction","Tio1122","modified","D","19× Destined to Crumble"
"29/12/2023 19:25:46","Affliction","Tio1122","modified","D","8× The Wilted Rose"
"29/12/2023 19:25:46","Affliction","Tio1122","modified","D","4× The Lunaris Priestess"
"29/12/2023 19:25:40","Affliction","Tio1122","modified","$","202× Regal Orb"
"29/12/2023 19:25:40","Affliction","Tio1122","modified","$","130× Blessed Orb"
"29/12/2023 19:25:38","Affliction","Tio1122","modified","$","248× Orb of Horizons"
"29/12/2023 19:25:38","Affliction","Tio1122","modified","$","19× Orb of Annulment"
"29/12/2023 19:25:38","Affliction","Tio1122","modified","F","50× Rusted Shaper Scarab"
"29/12/2023 19:25:37","Affliction","Tio1122","added","F","Sulphur Flask"
"29/12/2023 19:25:37","Affliction","Tio1122","modified","F","21× Rusted Reliquary Scarab"
"29/12/2023 19:25:37","Affliction","Tio1122","modified","$","9× Chaos Shard"
"29/12/2023 19:25:36","Affliction","Tio1122","added","M","Glacier Map (T8)"
"29/12/2023 19:25:35","Affliction","Tio1122","modified","$","2663× Rogue's Marker"
"29/12/2023 19:25:34","Affliction","Tio1122","modified","$","56× Vaal Orb"
"29/12/2023 19:25:34","Affliction","Tio1122","modified","$","918× Orb of Fusing"
"29/12/2023 19:25:33","Affliction","Tio1122","modified","$","2× Orb of Unmaking"
"29/12/2023 19:25:33","Affliction","Tio1122","modified","$","2804× Orb of Alteration"
"29/12/2023 19:25:32","Affliction","Tio1122","modified","F","39× Splinter of Chayula"
"29/12/2023 19:25:32","Affliction","Tio1122","modified","$","109× Orb of Scouring"
"29/12/2023 19:25:32","Affliction","Tio1122","modified","F","22× Sacrifice at Midnight"
"29/12/2023 19:25:31","Affliction","Tio1122","modified","F","78× Sacrifice at Dusk"
"29/12/2023 19:25:31","Affliction","Tio1122","modified","D","64× Metallic Fossil"
"29/12/2023 19:25:31","Affliction","Tio1122","modified","F","56× Timeless Templar Splinter"
"29/12/2023 19:25:31","Affliction","Tio1122","modified","$","785× Cartographer's Chisel"
"29/12/2023 19:25:30","Affliction","Tio1122","modified","$","3637× Orb of Augmentation"
"29/12/2023 19:25:30","Affliction","Tio1122","modified","$","3232× Armourer's Scrap"
"29/12/2023 19:25:30","Affliction","Tio1122","modified","$","2421× Orb of Chance"
"29/12/2023 19:25:29","Affliction","Tio1122","modified","$","2062× Chromatic Orb"
"29/12/2023 19:25:29","Affliction","Tio1122","modified","$","1018× Orb of Alchemy"
"29/12/2023 19:25:29","Affliction","Tio1122","modified","D","63× Frigid Fossil"
"29/12/2023 19:25:28","Affliction","Tio1122","modified","$","2410× Jeweller's Orb"
"29/12/2023 19:25:28","Affliction","Tio1122","modified","$","1607× Blacksmith's Whetstone"
"29/12/2023 19:25:28","Affliction","Tio1122","modified","F","58× Timeless Vaal Splinter"
"29/12/2023 19:25:27","Affliction","Tio1122","modified","$","45× Chaos Orb"
"29/12/2023 19:25:27","Affliction","Tio1122","modified","F","12× Splinter of Tul"
"29/12/2023 19:25:27","Affliction","Tio1122","added","M","Glacier Map (T8)"
"29/12/2023 19:25:26","Affliction","Tio1122","modified","$","2390× Jeweller's Orb"
"29/12/2023 19:25:25","Affliction","Tio1122","modified","$","2382× Jeweller's Orb"
"29/12/2023 19:13:04","Affliction","ThrarThylnenfallën","modified","$","127× Awakened Sextant"
"29/12/2023 19:13:03","Affliction","ThrarThylnenfallën","modified","$","137× Awakened Sextant"
"29/12/2023 19:13:02","Affliction","Tio1122","modified","$","63× Orb of Regret"
"29/12/2023 19:13:02","Affliction","ThrarThylnenfallën","modified","$","147× Awakened Sextant"
"29/12/2023 19:13:01","Affliction","Tio1122","modified","$","55× Vaal Orb"
"29/12/2023 19:13:01","Affliction","Tio1122","modified","$","41× Chaos Orb"
"29/12/2023 19:13:01","Affliction","Tio1122","modified","$","28× Explorer's Scouting Report"
"29/12/2023 19:13:00","Affliction","Tio1122","modified","$","2600× Rogue's Marker"
"29/12/2023 19:13:00","Affliction","Tio1122","modified","$","104× Orb of Scouring"
"29/12/2023 19:13:00","Affliction","Tio1122","modified","$","127× Lesser Eldritch Ichor"
"29/12/2023 19:12:59","Affliction","Tio1122","modified","$","5× Engineer's Orb"
"29/12/2023 19:12:58","Affliction","Tio1122","modified","$","2053× Chromatic Orb"
"29/12/2023 19:12:58","Affliction","Tio1122","modified","$","201× Regal Orb"
"29/12/2023 19:12:57","Affliction","ThrarThylnenfallën","modified","$","38× Chaos Orb"
"29/12/2023 19:12:57","Affliction","Tio1122","modified","F","95× Timeless Eternal Empire Splinter"
"29/12/2023 19:12:57","Affliction","Tio1122","modified","$","3227× Armourer's Scrap"
"29/12/2023 19:12:57","Affliction","Tio1122","modified","D","21× The Battle Born"
"29/12/2023 19:12:57","Affliction","ThrarThylnenfallën","modified","$","28× Chaos Orb"
"29/12/2023 19:12:56","Affliction","Tio1122","modified","D","19× A Sea of Blue"
"29/12/2023 19:12:55","Affliction","Tio1122","modified","F","58× Timeless Karui Splinter"
"29/12/2023 19:12:55","Affliction","Tio1122","modified","$","781× Cartographer's Chisel"
"29/12/2023 19:12:55","Affliction","Tio1122","modified","$","3622× Orb of Augmentation"
"29/12/2023 19:12:54","Affliction","Tio1122","modified","$","911× Orb of Fusing"
"29/12/2023 19:12:54","Affliction","Tio1122","modified","$","1011× Orb of Alchemy"
"29/12/2023 19:12:54","Affliction","Tio1122","modified","$","4699× Orb of Transmutation"
"29/12/2023 19:12:53","Affliction","Tio1122","modified","$","2784× Orb of Alteration"
"29/12/2023 19:12:53","Affliction","Tio1122","modified","$","2362× Jeweller's Orb"
"29/12/2023 19:12:52","Affliction","Tio1122","modified","F","19× Ritual Vessel"
"29/12/2023 19:12:51","Affliction","Tio1122","modified","$","2764× Orb of Alteration"
"29/12/2023 19:12:50","Affliction","Tio1122","modified","$","2744× Orb of Alteration"
"29/12/2023 19:12:50","Affliction","Tio1122","modified","$","2724× Orb of Alteration"
"29/12/2023 19:12:46","Affliction","ThrarThylnenfallën","modified","$","18× Chaos Orb"
"29/12/2023 19:12:45","Affliction","ThrarThylnenfallën","modified","$","38× Chaos Orb"
"29/12/2023 19:11:54","Affliction","DrScramble","added","4","Doedre's Damning Paua Ring"
"29/12/2023 19:11:35","Affliction","ThrarThylnenfallën","modified","$","58× Chaos Orb"
"29/12/2023 19:11:26","Affliction","DrScramble","modified","$","4688× Orb of Transmutation"
"29/12/2023 19:11:25","Affliction","DrScramble","modified","$","224× Instilling Orb"
"29/12/2023 19:11:25","Affliction","DrScramble","modified","F","53× Timeless Karui Splinter"
"29/12/2023 19:11:24","Affliction","DrScramble","modified","B","30× Indigo Oil"
"29/12/2023 19:11:24","Affliction","DrScramble","added","G","level 1 9% Infernal Legion Support"
"29/12/2023 19:11:24","Affliction","ThrarThylnenfallën","modified","$","157× Awakened Sextant"
"29/12/2023 19:11:24","Affliction","DrScramble","modified","$","2414× Orb of Chance"
"29/12/2023 19:11:20","Affliction","DrScramble","modified","$","101× Orb of Scouring"
"29/12/2023 19:11:20","Affliction","DrScramble","added","$","6× Chaos Shard"
"29/12/2023 19:11:20","Affliction","DrScramble","modified","$","3221× Armourer's Scrap"
"29/12/2023 19:11:20","Affliction","DrScramble","modified","$","59× Chaos Orb"
"29/12/2023 18:57:49","Affliction","Tio1122","modified","F","45× Timeless Karui Splinter"
"29/12/2023 18:57:47","Affliction","Tio1122","modified","$","2050× Chromatic Orb"
"29/12/2023 18:57:47","Affliction","Tio1122","added","$","6× Alteration Shard"
"29/12/2023 18:57:47","Affliction","Tio1122","removed","$","19× Alteration Shard"
"29/12/2023 18:57:47","Affliction","Tio1122","modified","$","2704× Orb of Alteration"
"29/12/2023 18:57:46","Affliction","Tio1122","modified","$","2035× Chromatic Orb"
"29/12/2023 18:57:46","Affliction","Tio1122","modified","$","3599× Orb of Augmentation"
"29/12/2023 18:57:46","Affliction","Tio1122","modified","$","2356× Jeweller's Orb"
"29/12/2023 18:57:45","Affliction","Tio1122","modified","$","17× Alchemy Shard"
"29/12/2023 18:57:45","Affliction","Tio1122","modified","$","2703× Orb of Alteration"
"29/12/2023 18:57:44","Affliction","Tio1122","modified","$","908× Orb of Fusing"
"29/12/2023 18:57:44","Affliction","Tio1122","modified","$","2030× Chromatic Orb"
