Date,Id,League,Account,Action,Stash,Item
"2024-09-17T18:16:17.000Z",3188728110,"Settlers","Tio1122","modified","$","192× Regal Orb"
"2024-09-17T18:16:17.000Z",3188728100,"Settlers","Tio1122","modified","$","3249× Orb of Chance"
"2024-09-17T18:16:17.000Z",3188728094,"Settlers","Tio1122","modified","$","201× Stacked Deck"
"2024-09-17T18:16:16.000Z",3188728083,"Settlers","Tio1122","modified","D","269× Simulacrum Splinter"
"2024-09-17T18:16:16.000Z",3188728066,"Settlers","Tio1122","modified","$","456× Orb of Regret"
"2024-09-17T18:12:12.000Z",3188721585,"Settlers","ThrarThylnenfallën","added","2","Forbidden Tome"
"2024-09-17T18:12:07.000Z",3188721489,"Settlers","ThrarThylnenfallën","modified","$","7× Grand Eldritch Ichor"
"2024-09-17T18:12:06.000Z",3188721475,"Settlers","ThrarThylnenfallën","modified","$","922× Orb of Alteration"
"2024-09-17T18:12:06.000Z",3188721466,"Settlers","ThrarThylnenfallën","modified","F","20× Cartography Scarab of the Multitude"
"2024-09-17T18:12:06.000Z",3188721452,"Settlers","ThrarThylnenfallën","modified","$","920× Orb of Alteration"
"2024-09-17T18:12:05.000Z",3188721442,"Settlers","ThrarThylnenfallën","modified","$","39× Orb of Unmaking"
"2024-09-17T18:12:05.000Z",3188721435,"Settlers","ThrarThylnenfallën","modified","$","1503× Orb of Alchemy"
"2024-09-17T18:12:05.000Z",3188721434,"Settlers","ThrarThylnenfallën","modified","$","4660× Orb of Transmutation"
"2024-09-17T18:12:05.000Z",3188721427,"Settlers","ThrarThylnenfallën","modified","F","79× Legion Scarab"
"2024-09-17T18:12:04.000Z",3188721415,"Settlers","ThrarThylnenfallën","modified","F","33× Essence Scarab of Ascent"
"2024-09-17T18:11:49.000Z",3188721092,"Settlers","DrScramble","modified","F","97× Incursion Scarab"
"2024-09-17T18:11:49.000Z",3188721085,"Settlers","DrScramble","modified","F","53× Blight Scarab"
"2024-09-17T18:11:48.000Z",3188721075,"Settlers","DrScramble","modified","$","36× Glassblower's Bauble"
"2024-09-17T18:11:48.000Z",3188721063,"Settlers","DrScramble","modified","F","44× Delirium Scarab"
"2024-09-17T18:11:48.000Z",3188721060,"Settlers","DrScramble","modified","F","2× Scarab of Monstrous Lineage"
"2024-09-17T18:11:47.000Z",3188721050,"Settlers","DrScramble","modified","$","1501× Orb of Alchemy"
"2024-09-17T18:11:47.000Z",3188721049,"Settlers","DrScramble","modified","F","4× Titanic Scarab"
"2024-09-17T18:11:47.000Z",3188721041,"Settlers","DrScramble","modified","$","39× Gemcutter's Prism"
"2024-09-17T18:11:47.000Z",3188721020,"Settlers","DrScramble","modified","$","1873× Blacksmith's Whetstone"
"2024-09-17T18:11:46.000Z",3188721011,"Settlers","DrScramble","modified","$","900× Orb of Alteration"
"2024-09-17T18:08:00.000Z",3188715629,"Settlers","Tio1122","removed","M","Jungle Valley Map (T16)"
"2024-09-17T18:06:38.000Z",3188713398,"Settlers","ThrarThylnenfallën","modified","$","1475× Chaos Orb"
"2024-09-17T18:06:37.000Z",3188713391,"Settlers","DrScramble","added","3","Omen of Death-dancing"
"2024-09-17T18:06:37.000Z",3188713365,"Settlers","DrScramble","removed","3","Omen of Death-dancing"
"2024-09-17T18:06:36.000Z",3188713340,"Settlers","DrScramble","added","3","Omen of Adrenaline"
"2024-09-17T18:06:35.000Z",3188713322,"Settlers","DrScramble","removed","3","Omen of Adrenaline"
"2024-09-17T18:06:24.000Z",3188713066,"Settlers","DrScramble","added","3","2× Singular Scouting Report"
"2024-09-17T18:06:23.000Z",3188713051,"Settlers","ThrarThylnenfallën","modified","$","173× Vaal Orb"
"2024-09-17T18:06:22.000Z",3188713038,"Settlers","ThrarThylnenfallën","modified","$","1498× Orb of Alchemy"
"2024-09-17T18:06:20.000Z",3188712988,"Settlers","DrScramble","removed","$","2× Singular Scouting Report"
"2024-09-17T18:06:19.000Z",3188712960,"Settlers","ThrarThylnenfallën","modified","$","154× Vaal Orb"
"2024-09-17T18:06:18.000Z",3188712940,"Settlers","ThrarThylnenfallën","modified","$","1479× Orb of Alchemy"
"2024-09-17T18:06:14.000Z",3188712824,"Settlers","ThrarThylnenfallën","added","D","Chaotic Disposition"
"2024-09-17T18:06:13.000Z",3188712803,"Settlers","ThrarThylnenfallën","modified","$","331× Enkindling Orb"
"2024-09-17T18:06:13.000Z",3188712791,"Settlers","ThrarThylnenfallën","modified","$","896× Orb of Alteration"
"2024-09-17T18:06:13.000Z",3188712790,"Settlers","ThrarThylnenfallën","modified","$","38× Orb of Unmaking"
"2024-09-17T18:06:13.000Z",3188712777,"Settlers","ThrarThylnenfallën","modified","$","68× Cartographer's Chisel"
"2024-09-17T18:06:12.000Z",3188712769,"Settlers","ThrarThylnenfallën","added","$","2× Singular Scouting Report"
"2024-09-17T18:06:12.000Z",3188712760,"Settlers","ThrarThylnenfallën","modified","$","1495× Chaos Orb"
"2024-09-17T18:05:52.000Z",3188712240,"Settlers","DrScramble","added","U","Augyre Void Sceptre"
"2024-09-17T18:05:49.000Z",3188712128,"Settlers","DrScramble","modified","$","2769× Orb of Fusing"
"2024-09-17T18:05:48.000Z",3188712119,"Settlers","DrScramble","modified","$","1493× Chaos Orb"
"2024-09-17T18:05:48.000Z",3188712106,"Settlers","DrScramble","modified","$","3416× Jeweller's Orb"
"2024-09-17T18:05:47.000Z",3188712090,"Settlers","DrScramble","modified","$","892× Orb of Alteration"
"2024-09-17T18:05:47.000Z",3188712089,"Settlers","DrScramble","modified","D","14× The Fool"
"2024-09-17T18:05:47.000Z",3188712077,"Settlers","DrScramble","modified","F","21× Delirium Scarab of Mania"
"2024-09-17T18:05:47.000Z",3188712065,"Settlers","DrScramble","modified","$","1499× Orb of Alchemy"
"2024-09-17T18:05:46.000Z",3188712049,"Settlers","DrScramble","modified","$","330× Enkindling Orb"
"2024-09-17T18:05:46.000Z",3188712034,"Settlers","DrScramble","modified","$","196× Stacked Deck"
"2024-09-17T18:05:45.000Z",3188712022,"Settlers","DrScramble","modified","$","1869× Blacksmith's Whetstone"
"2024-09-17T18:05:45.000Z",3188712021,"Settlers","DrScramble","modified","F","52× Blight Scarab"
"2024-09-17T18:05:45.000Z",3188712008,"Settlers","DrScramble","modified","F","27× Scarab of Adversaries"
"2024-09-17T18:05:45.000Z",3188711999,"Settlers","DrScramble","modified","F","62× Divination Scarab of The Cloister"
"2024-09-17T18:05:44.000Z",3188711990,"Settlers","DrScramble","modified","F","17× Delirium Scarab of Delusions"
"2024-09-17T18:05:44.000Z",3188711981,"Settlers","DrScramble","modified","$","6× Grand Eldritch Ichor"
"2024-09-17T18:05:44.000Z",3188711968,"Settlers","DrScramble","added","F","Scarab of Monstrous Lineage"
"2024-09-17T18:05:43.000Z",3188711947,"Settlers","DrScramble","modified","$","67× Cartographer's Chisel"
"2024-09-17T18:00:52.000Z",3188704271,"Settlers","Tio1122","modified","$","2989× Scroll of Wisdom"
"2024-09-17T18:00:50.000Z",3188704200,"Settlers","ThrarThylnenfallën","removed","M","Squandered Turf Strand Map (T16)"
"2024-09-17T18:00:49.000Z",3188704178,"Settlers","Tio1122","modified","3","2× Explorer's Scouting Report"
"2024-09-17T18:00:37.000Z",3188703924,"Settlers","ThrarThylnenfallën","modified","$","38× Gemcutter's Prism"
"2024-09-17T18:00:37.000Z",3188703922,"Settlers","ThrarThylnenfallën","modified","$","66× Cartographer's Chisel"
"2024-09-17T18:00:36.000Z",3188703914,"Settlers","ThrarThylnenfallën","modified","$","174× Vaal Orb"
"2024-09-17T18:00:36.000Z",3188703898,"Settlers","ThrarThylnenfallën","modified","F","24× Bestiary Scarab of the Herd"
"2024-09-17T18:00:35.000Z",3188703882,"Settlers","ThrarThylnenfallën","added","M","Squandered Turf Strand Map (T16)"
"2024-09-17T18:00:35.000Z",3188703881,"Settlers","ThrarThylnenfallën","modified","D","12× The Heroic Shot"
"2024-09-17T18:00:35.000Z",3188703872,"Settlers","ThrarThylnenfallën","added","M","Vault Map (T16)"
"2024-09-17T18:00:34.000Z",3188703843,"Settlers","ThrarThylnenfallën","modified","F","60× Betrayal Scarab"
"2024-09-17T18:00:34.000Z",3188703833,"Settlers","ThrarThylnenfallën","modified","F","4× Breach Scarab of Snares"
"2024-09-17T18:00:34.000Z",3188703819,"Settlers","ThrarThylnenfallën","modified","$","1497× Orb of Alchemy"
"2024-09-17T18:00:27.000Z",3188703625,"Settlers","DrScramble","added","3","Explorer's Scouting Report"
"2024-09-17T18:00:26.000Z",3188703590,"Settlers","DrScramble","removed","3","Explorer's Scouting Report"
"2024-09-17T18:00:25.000Z",3188703541,"Settlers","DrScramble","added","3","Explorer's Scouting Report"
"2024-09-17T18:00:25.000Z",3188703540,"Settlers","DrScramble","modified","3","20× Explorer's Scouting Report"
"2024-09-17T18:00:25.000Z",3188703530,"Settlers","DrScramble","modified","3","10× Singular Scouting Report"
"2024-09-17T18:00:24.000Z",3188703519,"Settlers","DrScramble","modified","3","16× Vaal Scouting Report"
"2024-09-17T18:00:21.000Z",3188703430,"Settlers","DrScramble","removed","$","Vaal Scouting Report"
"2024-09-17T18:00:21.000Z",3188703409,"Settlers","DrScramble","removed","$","Singular Scouting Report"
"2024-09-17T18:00:20.000Z",3188703399,"Settlers","DrScramble","removed","$","20× Explorer's Scouting Report"
"2024-09-17T18:00:18.000Z",3188703326,"Settlers","DrScramble","modified","$","20× Explorer's Scouting Report"
"2024-09-17T18:00:16.000Z",3188703272,"Settlers","DrScramble","modified","$","35× Glassblower's Bauble"
"2024-09-17T18:00:16.000Z",3188703264,"Settlers","DrScramble","modified","$","173× Vaal Orb"
"2024-09-17T18:00:14.000Z",3188703225,"Settlers","DrScramble","modified","F","18× Delirium Scarab of Neuroses"
"2024-09-17T18:00:14.000Z",3188703215,"Settlers","DrScramble","modified","$","3413× Jeweller's Orb"
"2024-09-17T18:00:13.000Z",3188703207,"Settlers","DrScramble","modified","$","888× Orb of Alteration"
"2024-09-17T18:00:13.000Z",3188703182,"Settlers","DrScramble","modified","$","194× Stacked Deck"
"2024-09-17T18:00:12.000Z",3188703172,"Settlers","DrScramble","modified","D","4× Blacksmith's Delirium Orb"
"2024-09-17T18:00:12.000Z",3188703162,"Settlers","DrScramble","modified","F","36× Titanic Scarab of Legend"
"2024-09-17T18:00:11.000Z",3188703150,"Settlers","DrScramble","modified","F","24× Scarab of Hunted Traitors"
"2024-09-17T17:58:52.000Z",3188701154,"Settlers","Tio1122","modified","F","78× Essence Scarab of Stability"
"2024-09-17T17:58:51.000Z",3188701131,"Settlers","Tio1122","modified","$","2763× Orb of Fusing"
"2024-09-17T17:58:51.000Z",3188701130,"Settlers","Tio1122","modified","D","186× Simulacrum Splinter"
"2024-09-17T17:58:51.000Z",3188701120,"Settlers","Tio1122","modified","$","3405× Jeweller's Orb"
"2024-09-17T17:58:50.000Z",3188701107,"Settlers","Tio1122","modified","E","66× Screaming Essence of Wrath"
"2024-09-17T17:58:50.000Z",3188701102,"Settlers","Tio1122","modified","E","69× Screaming Essence of Rage"
"2024-09-17T17:58:49.000Z",3188701092,"Settlers","Tio1122","modified","E","47× Screaming Essence of Dread"
"2024-09-17T17:58:49.000Z",3188701085,"Settlers","Tio1122","modified","E","83× Screaming Essence of Contempt"
"2024-09-17T17:58:49.000Z",3188701077,"Settlers","Tio1122","modified","E","64× Screaming Essence of Sorrow"
"2024-09-17T17:58:48.000Z",3188701067,"Settlers","Tio1122","modified","E","66× Screaming Essence of Suffering"
"2024-09-17T17:58:48.000Z",3188701059,"Settlers","Tio1122","modified","E","91× Screaming Essence of Greed"
"2024-09-17T17:58:48.000Z",3188701048,"Settlers","Tio1122","modified","E","80× Screaming Essence of Woe"
"2024-09-17T17:58:42.000Z",3188700936,"Settlers","Tio1122","modified","E","81× Screaming Essence of Fear"
"2024-09-17T17:58:39.000Z",3188700886,"Settlers","Tio1122","modified","$","172× Vaal Orb"
"2024-09-17T17:58:39.000Z",3188700873,"Settlers","Tio1122","modified","$","885× Orb of Alteration"
"2024-09-17T17:58:38.000Z",3188700865,"Settlers","Tio1122","modified","E","85× Screaming Essence of Hatred"
"2024-09-17T17:58:38.000Z",3188700851,"Settlers","Tio1122","modified","E","50× Screaming Essence of Scorn"
"2024-09-17T17:58:37.000Z",3188700844,"Settlers","Tio1122","modified","$","62× Cartographer's Chisel"
"2024-09-17T17:58:37.000Z",3188700834,"Settlers","Tio1122","modified","$","4650× Orb of Transmutation"
"2024-09-17T17:58:36.000Z",3188700822,"Settlers","Tio1122","modified","$","18× Divine Orb"
"2024-09-17T17:58:35.000Z",3188700795,"Settlers","Tio1122","added","M","Befuddling Frontier Strand Map (T17)"
"2024-09-17T17:55:33.000Z",3188696244,"Settlers","ThrarThylnenfallën","added","$","Vaal Scouting Report"
"2024-09-17T17:55:33.000Z",3188696235,"Settlers","ThrarThylnenfallën","modified","$","37× Gemcutter's Prism"
"2024-09-17T17:55:33.000Z",3188696226,"Settlers","ThrarThylnenfallën","modified","$","41× Greater Eldritch Ichor"
"2024-09-17T17:55:32.000Z",3188696211,"Settlers","ThrarThylnenfallën","modified","F","76× Essence Scarab of Stability"
"2024-09-17T17:55:32.000Z",3188696199,"Settlers","ThrarThylnenfallën","modified","$","3398× Jeweller's Orb"
"2024-09-17T17:55:32.000Z",3188696194,"Settlers","ThrarThylnenfallën","modified","$","1495× Orb of Alchemy"
"2024-09-17T17:55:31.000Z",3188696185,"Settlers","ThrarThylnenfallën","modified","$","19× Explorer's Scouting Report"
"2024-09-17T17:55:31.000Z",3188696179,"Settlers","ThrarThylnenfallën","modified","F","33× Abyss Scarab of Edifice"
"2024-09-17T17:55:31.000Z",3188696178,"Settlers","ThrarThylnenfallën","modified","F","103× Essence Scarab"
"2024-09-17T17:55:31.000Z",3188696167,"Settlers","ThrarThylnenfallën","modified","$","37× Orb of Unmaking"
"2024-09-17T17:55:30.000Z",3188696156,"Settlers","ThrarThylnenfallën","modified","F","27× Incursion Scarab of Champions"
"2024-09-17T17:55:30.000Z",3188696144,"Settlers","ThrarThylnenfallën","modified","$","452× Orb of Regret"
"2024-09-17T17:55:29.000Z",3188696112,"Settlers","ThrarThylnenfallën","modified","$","31× Greater Eldritch Ichor"
"2024-09-17T17:54:56.000Z",3188695384,"Settlers","DrScramble","modified","$","1866× Blacksmith's Whetstone"
"2024-09-17T17:54:55.000Z",3188695359,"Settlers","DrScramble","modified","$","329× Enkindling Orb"
"2024-09-17T17:54:54.000Z",3188695348,"Settlers","DrScramble","modified","$","28× Greater Eldritch Ichor"
"2024-09-17T17:54:54.000Z",3188695334,"Settlers","DrScramble","modified","F","3× Legion Scarab of Eternal Conflict"
"2024-09-17T17:54:53.000Z",3188695300,"Settlers","DrScramble","added","16","Topaz Flask"
"2024-09-17T17:54:52.000Z",3188695290,"Settlers","DrScramble","modified","$","1489× Orb of Alchemy"
"2024-09-17T17:54:51.000Z",3188695258,"Settlers","DrScramble","modified","F","36× Ultimatum Scarab"
"2024-09-17T17:54:51.000Z",3188695251,"Settlers","DrScramble","modified","$","3390× Jeweller's Orb"
"2024-09-17T17:54:50.000Z",3188695241,"Settlers","DrScramble","modified","$","33× Glassblower's Bauble"
"2024-09-17T17:54:50.000Z",3188695232,"Settlers","DrScramble","modified","F","77× Anarchy Scarab"
"2024-09-17T17:54:49.000Z",3188695221,"Settlers","DrScramble","modified","F","29× Influencing Scarab of Conversion"
"2024-09-17T17:54:49.000Z",3188695209,"Settlers","DrScramble","modified","$","18× Greater Eldritch Ichor"
"2024-09-17T17:54:49.000Z",3188695208,"Settlers","DrScramble","modified","F","29× Breach Scarab"
"2024-09-17T17:54:49.000Z",3188695200,"Settlers","DrScramble","modified","F","35× Titanic Scarab of Legend"
"2024-09-17T17:54:16.000Z",3188694248,"Settlers","Tio1122","modified","$","171× Vaal Orb"
"2024-09-17T17:54:16.000Z",3188694235,"Settlers","Tio1122","modified","$","367× Orb of Scouring"
"2024-09-17T17:54:15.000Z",3188694218,"Settlers","Tio1122","modified","F","25× Bestiary Scarab of Duplicating"
"2024-09-17T17:54:15.000Z",3188694201,"Settlers","Tio1122","modified","F","8× Cartography Scarab of Escalation"
"2024-09-17T17:54:15.000Z",3188694193,"Settlers","Tio1122","modified","$","61× Cartographer's Chisel"
"2024-09-17T17:54:14.000Z",3188694183,"Settlers","Tio1122","modified","F","76× Anarchy Scarab"
"2024-09-17T17:54:14.000Z",3188694173,"Settlers","Tio1122","modified","F","95× Incursion Scarab"
"2024-09-17T17:54:14.000Z",3188694162,"Settlers","Tio1122","modified","F","61× Divination Scarab of The Cloister"
"2024-09-17T17:54:13.000Z",3188694155,"Settlers","Tio1122","modified","F","40× Ultimatum Scarab of Bribing"
"2024-09-17T17:54:13.000Z",3188694148,"Settlers","Tio1122","modified","$","17× Divine Orb"
"2024-09-17T17:49:32.000Z",3188687323,"Settlers","DrScramble","added","U","Abyssus Ezomyte Burgonet"
"2024-09-17T17:49:32.000Z",3188687312,"Settlers","DrScramble","added","U","Bated Breath Chain Belt"
"2024-09-17T17:49:29.000Z",3188687238,"Settlers","DrScramble","modified","F","94× Incursion Scarab"
"2024-09-17T17:49:29.000Z",3188687232,"Settlers","DrScramble","modified","F","21× Domination Scarab of Apparitions"
"2024-09-17T17:49:29.000Z",3188687223,"Settlers","DrScramble","modified","F","79× Harvest Scarab"
"2024-09-17T17:49:28.000Z",3188687212,"Settlers","DrScramble","modified","F","25× Anarchy Scarab of Partnership"
"2024-09-17T17:49:28.000Z",3188687201,"Settlers","DrScramble","modified","$","1491× Chaos Orb"
"2024-09-17T17:49:27.000Z",3188687177,"Settlers","DrScramble","modified","D","81× Simulacrum Splinter"
"2024-09-17T17:49:26.000Z",3188687163,"Settlers","DrScramble","modified","F","19× Cartography Scarab of the Multitude"
"2024-09-17T17:49:25.000Z",3188687137,"Settlers","Tio1122","modified","$","1488× Chaos Orb"
"2024-09-17T17:48:42.000Z",3188686216,"Settlers","Tio1122","removed","M","Plagued Swathe Jungle Valley Map (T16)"
"2024-09-17T17:43:40.000Z",3188679588,"Settlers","DrScramble","modified","$","1581× Chromatic Orb"
"2024-09-17T17:43:40.000Z",3188679582,"Settlers","DrScramble","modified","$","1486× Orb of Alchemy"
"2024-09-17T17:43:38.000Z",3188679557,"Settlers","DrScramble","modified","$","1486× Chaos Orb"
"2024-09-17T17:43:38.000Z",3188679549,"Settlers","DrScramble","modified","$","17× Greater Eldritch Ichor"
"2024-09-17T17:43:38.000Z",3188679548,"Settlers","DrScramble","modified","F","51× Blight Scarab"
"2024-09-17T17:43:38.000Z",3188679535,"Settlers","DrScramble","modified","E","70× Screaming Essence of Torment"
"2024-09-17T17:43:37.000Z",3188679525,"Settlers","DrScramble","modified","F","25× Legion Scarab of Command"
"2024-09-17T17:43:37.000Z",3188679518,"Settlers","DrScramble","modified","F","33× Expedition Scarab of Verisium Powder"
"2024-09-17T17:43:36.000Z",3188679509,"Settlers","DrScramble","modified","F","24× Scarab of Bisection"
"2024-09-17T17:43:36.000Z",3188679505,"Settlers","DrScramble","modified","$","191× Regal Orb"
"2024-09-17T17:43:32.000Z",3188679421,"Settlers","DrScramble","modified","F","9× Incursion Scarab of Invasion"
"2024-09-17T17:42:48.000Z",3188678467,"Settlers","ThrarThylnenfallën","added","F","Influencing Scarab of Hordes"
"2024-09-17T17:42:48.000Z",3188678460,"Settlers","ThrarThylnenfallën","modified","E","50× Screaming Essence of Envy"
"2024-09-17T17:42:48.000Z",3188678459,"Settlers","ThrarThylnenfallën","modified","E","68× Screaming Essence of Rage"
"2024-09-17T17:42:47.000Z",3188678448,"Settlers","ThrarThylnenfallën","modified","$","3384× Jeweller's Orb"
"2024-09-17T17:42:47.000Z",3188678435,"Settlers","ThrarThylnenfallën","modified","F","41× Cartography Scarab of Risk"
"2024-09-17T17:42:47.000Z",3188678434,"Settlers","ThrarThylnenfallën","modified","$","882× Orb of Alteration"
"2024-09-17T17:42:46.000Z",3188678422,"Settlers","ThrarThylnenfallën","modified","F","18× Cartography Scarab of the Multitude"
"2024-09-17T17:42:46.000Z",3188678411,"Settlers","ThrarThylnenfallën","modified","F","29× Legion Scarab of Officers"
"2024-09-17T17:42:45.000Z",3188678394,"Settlers","ThrarThylnenfallën","modified","$","1485× Orb of Alchemy"
"2024-09-17T17:36:47.000Z",3188671190,"Settlers","ThrarThylnenfallën","removed","4","Einhar's Memory of Harvest Beasts"
"2024-09-17T17:36:39.000Z",3188670971,"Settlers","DrScramble","added","U","Atziri's Foible Paua Amulet"
"2024-09-17T17:36:37.000Z",3188670935,"Settlers","DrScramble","modified","$","2977× Scroll of Wisdom"
"2024-09-17T17:36:31.000Z",3188670792,"Settlers","DrScramble","modified","$","1862× Blacksmith's Whetstone"
"2024-09-17T17:36:30.000Z",3188670768,"Settlers","DrScramble","modified","$","1573× Chromatic Orb"
"2024-09-17T17:36:30.000Z",3188670758,"Settlers","DrScramble","modified","D","14× Vinia's Token"
"2024-09-17T17:36:29.000Z",3188670747,"Settlers","DrScramble","modified","D","13× Lucky Connections"
"2024-09-17T17:36:29.000Z",3188670741,"Settlers","DrScramble","modified","F","25× Scarab of Adversaries"
"2024-09-17T17:36:29.000Z",3188670740,"Settlers","DrScramble","modified","D","14× The Wrath"
"2024-09-17T17:36:29.000Z",3188670727,"Settlers","DrScramble","modified","O","155× Sepia Oil"
"2024-09-17T17:36:28.000Z",3188670714,"Settlers","DrScramble","modified","O","196× Clear Oil"
"2024-09-17T17:36:28.000Z",3188670701,"Settlers","DrScramble","modified","F","34× Titanic Scarab of Legend"
"2024-09-17T17:36:28.000Z",3188670690,"Settlers","DrScramble","modified","F","28× Torment Scarab of Possession"
"2024-09-17T17:36:28.000Z",3188670689,"Settlers","DrScramble","modified","O","78× Verdant Oil"
"2024-09-17T17:36:28.000Z",3188670684,"Settlers","DrScramble","modified","F","87× Influencing Scarab of the Shaper"
"2024-09-17T17:36:27.000Z",3188670660,"Settlers","DrScramble","modified","F","43× Sacrifice at Noon"
"2024-09-17T17:36:27.000Z",3188670645,"Settlers","DrScramble","modified","F","114× Influencing Scarab of the Elder"
"2024-09-17T17:36:26.000Z",3188670637,"Settlers","DrScramble","modified","D","12× The Inventor"
"2024-09-17T17:36:26.000Z",3188670625,"Settlers","DrScramble","modified","$","208× Lesser Eldritch Ichor"
"2024-09-17T17:36:26.000Z",3188670615,"Settlers","DrScramble","modified","D","26× Three Faces in the Dark"
"2024-09-17T17:36:26.000Z",3188670614,"Settlers","DrScramble","modified","F","71× Sacrifice at Dawn"
"2024-09-17T17:36:25.000Z",3188670597,"Settlers","DrScramble","modified","F","47× Expedition Scarab of Runefinding"
"2024-09-17T17:36:25.000Z",3188670587,"Settlers","DrScramble","modified","F","47× Metallic Fossil"
"2024-09-17T17:36:24.000Z",3188670573,"Settlers","DrScramble","modified","F","36× Dense Fossil"
"2024-09-17T17:36:24.000Z",3188670564,"Settlers","DrScramble","modified","F","62× Expedition Scarab"
"2024-09-17T17:36:24.000Z",3188670553,"Settlers","DrScramble","modified","$","4320× Orb of Augmentation"
"2024-09-17T17:36:24.000Z",3188670552,"Settlers","DrScramble","modified","F","63× Frigid Fossil"
"2024-09-17T17:36:23.000Z",3188670540,"Settlers","DrScramble","modified","F","16× Lucent Fossil"
"2024-09-17T17:36:23.000Z",3188670532,"Settlers","DrScramble","modified","D","7× The Survivalist"
"2024-09-17T17:36:23.000Z",3188670523,"Settlers","DrScramble","modified","O","20× Azure Oil"
"2024-09-17T17:36:22.000Z",3188670517,"Settlers","DrScramble","modified","O","127× Amber Oil"
"2024-09-17T17:36:22.000Z",3188670512,"Settlers","DrScramble","modified","$","2753× Orb of Fusing"
"2024-09-17T17:36:22.000Z",3188670500,"Settlers","DrScramble","modified","F","62× Torment Scarab of Peculiarity"
"2024-09-17T17:36:21.000Z",3188670479,"Settlers","DrScramble","modified","$","1967× Armourer's Scrap"
"2024-09-17T17:36:20.000Z",3188670469,"Settlers","DrScramble","modified","F","16× Harbinger Scarab of Regency"
"2024-09-17T17:36:19.000Z",3188670450,"Settlers","DrScramble","modified","F","78× Ritual Scarab of Selectiveness"
"2024-09-17T17:36:18.000Z",3188670414,"Settlers","DrScramble","modified","$","2× Tainted Orb of Fusing"
"2024-09-17T17:36:18.000Z",3188670400,"Settlers","DrScramble","modified","D","53× Boundless Realms"
"2024-09-17T17:36:17.000Z",3188670384,"Settlers","DrScramble","modified","D","10× The Calling"
"2024-09-17T17:36:17.000Z",3188670374,"Settlers","DrScramble","modified","$","449× Orb of Regret"
"2024-09-17T17:36:16.000Z",3188670364,"Settlers","DrScramble","modified","$","11406× Rogue's Marker"
"2024-09-17T17:36:16.000Z",3188670363,"Settlers","DrScramble","modified","$","364× Orb of Scouring"
"2024-09-17T17:36:16.000Z",3188670354,"Settlers","DrScramble","modified","$","874× Orb of Alteration"
"2024-09-17T17:36:16.000Z",3188670349,"Settlers","DrScramble","modified","D","10× A Sea of Blue"
"2024-09-17T17:36:15.000Z",3188670337,"Settlers","DrScramble","modified","$","4640× Orb of Transmutation"
"2024-09-17T17:36:14.000Z",3188670312,"Settlers","DrScramble","modified","$","287× Lesser Eldritch Ember"
"2024-09-17T17:36:14.000Z",3188670300,"Settlers","DrScramble","modified","$","3373× Jeweller's Orb"
"2024-09-17T17:35:47.000Z",3188669616,"Settlers","ThrarThylnenfallën","modified","D","12× The Wrath"
"2024-09-17T17:35:12.000Z",3188668972,"Settlers","ThrarThylnenfallën","modified","$","190× Stacked Deck"
"2024-09-17T17:35:11.000Z",3188668950,"Settlers","ThrarThylnenfallën","modified","$","861× Orb of Alteration"
"2024-09-17T17:35:10.000Z",3188668940,"Settlers","ThrarThylnenfallën","added","$","Singular Scouting Report"
"2024-09-17T17:35:10.000Z",3188668933,"Settlers","ThrarThylnenfallën","modified","$","189× Regal Orb"
"2024-09-17T17:35:10.000Z",3188668923,"Settlers","ThrarThylnenfallën","modified","$","36× Gemcutter's Prism"
"2024-09-17T17:35:09.000Z",3188668913,"Settlers","ThrarThylnenfallën","modified","F","33× Titanic Scarab of Legend"
"2024-09-17T17:35:08.000Z",3188668895,"Settlers","ThrarThylnenfallën","modified","F","20× Expedition Scarab of Archaeology"
"2024-09-17T17:35:08.000Z",3188668894,"Settlers","ThrarThylnenfallën","modified","F","32× Expedition Scarab of Verisium Powder"
"2024-09-17T17:35:08.000Z",3188668888,"Settlers","ThrarThylnenfallën","modified","F","45× Expedition Scarab of Runefinding"
"2024-09-17T17:35:07.000Z",3188668881,"Settlers","ThrarThylnenfallën","modified","$","18× Explorer's Scouting Report"
"2024-09-17T17:26:26.000Z",3188656959,"Settlers","DrScramble","modified","$","11345× Rogue's Marker"
"2024-09-17T17:26:20.000Z",3188656828,"Settlers","DrScramble","modified","$","361× Orb of Scouring"
"2024-09-17T17:26:19.000Z",3188656815,"Settlers","DrScramble","modified","F","29× Scarab of Wisps"
"2024-09-17T17:26:19.000Z",3188656805,"Settlers","DrScramble","modified","F","36× Sulphite Scarab"
"2024-09-17T17:26:18.000Z",3188656789,"Settlers","DrScramble","modified","F","62× Harbinger Scarab of Obelisks"
"2024-09-17T17:26:18.000Z",3188656780,"Settlers","DrScramble","modified","F","62× Betrayal Scarab of Reinforcements"
"2024-09-17T17:26:17.000Z",3188656767,"Settlers","DrScramble","modified","F","3× Ultimatum Scarab of Catalysing"
"2024-09-17T17:26:16.000Z",3188656729,"Settlers","DrScramble","modified","$","1964× Armourer's Scrap"
"2024-09-17T17:26:16.000Z",3188656710,"Settlers","DrScramble","added","M","Pillars of Arun Dunes Map (T16)"
"2024-09-17T17:26:14.000Z",3188656667,"Settlers","DrScramble","modified","$","166× Vaal Orb"
